strategy,composite_score,rsi_period,macd_fast,macd_slow,cci_period,cci_oversold,cci_overbought,total_trades,win_rate,profit_factor,total_return,total_profit,gross_profit,gross_loss,avg_trade,avg_winning_trade,avg_losing_trade,max_drawdown,intra_trade_max_dd,sharpe_ratio,sortino_ratio,omega_ratio,final_value,winning_trades,losing_trades,profit_factor_zone,sharpe_ratio_zone,sortino_ratio_zone,win_rate_zone,intra_trade_max_dd_zone,omega_ratio_zone,total_trades_zone
momentum_combo,2.0,14,12,31,18,-80,120,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,12,31,20,-80,100,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,12,31,20,-80,120,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,12,31,22,-80,80,4,75.0,1.6590498801907203,2.3040811947509066,2304.0811947509064,5800.146157366689,3496.064962615783,576.0202986877266,1933.382052455563,-3496.064962615783,3.5675020117308227,3.5675020117308227,4.110258862983979,0.0,1.854292851617883,102304.0811947509,3,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,21,18,-80,100,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,21,18,-80,120,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,26,18,-80,100,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,26,18,-80,120,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,26,20,-80,100,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,26,20,-80,120,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,26,22,-80,80,4,75.0,1.6590498801907203,2.3040811947509066,2304.0811947509064,5800.146157366689,3496.064962615783,576.0202986877266,1933.382052455563,-3496.064962615783,3.5675020117308227,3.5675020117308227,4.110258862983979,0.0,1.854292851617883,102304.0811947509,3,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,31,18,-80,100,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,31,18,-80,120,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,31,20,-80,100,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,31,20,-80,120,3,66.66666666666666,1.7614122962016416,2.59743747957029,2597.4374795702897,6008.779130509982,3411.341650939692,865.8124931900966,3004.389565254991,-3411.341650939692,3.5675020117308174,3.5675020117308174,3.925505492322284,0.0,1.9321577910123289,102597.43747957029,2,1,red,green,red,green,green,green,red
momentum_combo,2.0,14,16,31,22,-80,80,4,75.0,1.6590498801907203,2.3040811947509066,2304.0811947509064,5800.146157366689,3496.064962615783,576.0202986877266,1933.382052455563,-3496.064962615783,3.5675020117308227,3.5675020117308227,4.110258862983979,0.0,1.854292851617883,102304.0811947509,3,1,red,green,red,green,green,green,red
momentum_combo,1.8000000000000003,12,12,21,18,-80,100,4,50.0,1.007761006624329,0.045078727199084824,45.078727199084824,5853.439598554818,5808.360871355733,11.269681799771206,2926.719799277409,-2904.1804356778666,5.279139567803639,5.279139567803639,0.7002404214081541,4.206348731737203,1.1173623977783134,100045.07872719908,2,2,red,red,green,yellow,green,yellow,red
momentum_combo,1.8000000000000003,12,12,21,18,-80,120,4,50.0,1.007761006624329,0.045078727199084824,45.078727199084824,5853.439598554818,5808.360871355733,11.269681799771206,2926.719799277409,-2904.1804356778666,5.279139567803639,5.279139567803639,0.7002404214081541,4.206348731737203,1.1173623977783134,100045.07872719908,2,2,red,red,green,yellow,green,yellow,red
momentum_combo,1.8000000000000003,14,12,21,18,-80,100,4,50.0,1.007761006624329,0.045078727199084824,45.078727199084824,5853.439598554818,5808.360871355733,11.269681799771206,2926.719799277409,-2904.1804356778666,5.279139567803639,5.279139567803639,0.7002404214081541,4.206348731737203,1.1173623977783134,100045.07872719908,2,2,red,red,green,yellow,green,yellow,red
momentum_combo,1.8000000000000003,14,12,21,18,-80,120,4,50.0,1.007761006624329,0.045078727199084824,45.078727199084824,5853.439598554818,5808.360871355733,11.269681799771206,2926.719799277409,-2904.1804356778666,5.279139567803639,5.279139567803639,0.7002404214081541,4.206348731737203,1.1173623977783134,100045.07872719908,2,2,red,red,green,yellow,green,yellow,red
momentum_combo,1.7500000000000002,12,8,21,20,-80,80,3,66.66666666666666,1.0850993324501215,0.228850627361011,228.850627361011,2918.068283623419,2689.217656262408,76.28354245367034,1459.0341418117096,-2689.217656262408,3.2374513716914364,3.2374513716914364,1.2941181279252132,0.0,1.2286739952547103,100228.85062736101,2,1,red,yellow,red,green,green,yellow,red
momentum_combo,1.7500000000000002,12,8,26,20,-80,80,3,66.66666666666666,1.0850993324501215,0.228850627361011,228.850627361011,2918.068283623419,2689.217656262408,76.28354245367034,1459.0341418117096,-2689.217656262408,3.2374513716914364,3.2374513716914364,1.2941181279252132,0.0,1.2286739952547103,100228.85062736101,2,1,red,yellow,red,green,green,yellow,red
momentum_combo,1.7500000000000002,12,8,31,20,-80,80,3,66.66666666666666,1.0850993324501215,0.228850627361011,228.850627361011,2918.068283623419,2689.217656262408,76.28354245367034,1459.0341418117096,-2689.217656262408,3.2374513716914364,3.2374513716914364,1.2941181279252132,0.0,1.2286739952547103,100228.85062736101,2,1,red,yellow,red,green,green,yellow,red
momentum_combo,1.7500000000000002,14,8,21,20,-80,80,3,66.66666666666666,1.0850993324501215,0.228850627361011,228.850627361011,2918.068283623419,2689.217656262408,76.28354245367034,1459.0341418117096,-2689.217656262408,3.2374513716914364,3.2374513716914364,1.2941181279252132,0.0,1.2286739952547103,100228.85062736101,2,1,red,yellow,red,green,green,yellow,red
momentum_combo,1.7500000000000002,14,8,26,20,-80,80,3,66.66666666666666,1.0850993324501215,0.228850627361011,228.850627361011,2918.068283623419,2689.217656262408,76.28354245367034,1459.0341418117096,-2689.217656262408,3.2374513716914364,3.2374513716914364,1.2941181279252132,0.0,1.2286739952547103,100228.85062736101,2,1,red,yellow,red,green,green,yellow,red
momentum_combo,1.7500000000000002,14,8,31,20,-80,80,3,66.66666666666666,1.0850993324501215,0.228850627361011,228.850627361011,2918.068283623419,2689.217656262408,76.28354245367034,1459.0341418117096,-2689.217656262408,3.2374513716914364,3.2374513716914364,1.2941181279252132,0.0,1.2286739952547103,100228.85062736101,2,1,red,yellow,red,green,green,yellow,red
momentum_combo,1.5500000000000003,16,12,26,22,-80,80,3,66.66666666666666,1.0291613092457201,0.11088458717807953,110.88458717807953,3913.340308344079,3802.4557211659994,36.96152905935984,1956.6701541720395,-3802.4557211659994,3.8626344380165856,3.8626344380165856,0.8247495644111488,0.0,1.144234964083502,100110.88458717808,2,1,red,red,red,green,green,yellow,red
momentum_combo,1.5500000000000003,16,16,21,22,-80,80,3,66.66666666666666,1.0291613092457201,0.11088458717807953,110.88458717807953,3913.340308344079,3802.4557211659994,36.96152905935984,1956.6701541720395,-3802.4557211659994,3.8626344380165856,3.8626344380165856,0.8247495644111488,0.0,1.144234964083502,100110.88458717808,2,1,red,red,red,green,green,yellow,red
momentum_combo,1.5000000000000002,12,8,21,18,-80,80,3,66.66666666666666,0.9304262319657955,-0.18709900541028765,-187.09900541028765,2502.1186508521205,2689.217656262408,-62.36633513676255,1251.0593254260602,-2689.217656262408,3.2374513716914364,3.2374513716914364,0.3909440818031118,0.0,1.0653796937488318,99812.90099458971,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,8,21,22,-80,80,5,60.0,0.8821005151662621,-0.7528606729933672,-752.8606729933672,5632.753938088717,6385.614611082085,-150.57213459867344,1877.5846460295725,-3192.8073055410423,3.862634438016595,3.862634438016595,-0.10054514943292431,-0.4148727488388589,0.9853323741577077,99247.13932700663,3,2,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,8,26,18,-80,80,3,66.66666666666666,0.9304262319657955,-0.18709900541028765,-187.09900541028765,2502.1186508521205,2689.217656262408,-62.36633513676255,1251.0593254260602,-2689.217656262408,3.2374513716914364,3.2374513716914364,0.3909440818031118,0.0,1.0653796937488318,99812.90099458971,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,8,26,22,-80,80,5,60.0,0.8821005151662621,-0.7528606729933672,-752.8606729933672,5632.753938088717,6385.614611082085,-150.57213459867344,1877.5846460295725,-3192.8073055410423,3.862634438016595,3.862634438016595,-0.10054514943292431,-0.4148727488388589,0.9853323741577077,99247.13932700663,3,2,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,8,31,18,-80,80,3,66.66666666666666,0.9304262319657955,-0.18709900541028765,-187.09900541028765,2502.1186508521205,2689.217656262408,-62.36633513676255,1251.0593254260602,-2689.217656262408,3.2374513716914364,3.2374513716914364,0.3909440818031118,0.0,1.0653796937488318,99812.90099458971,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,8,31,22,-80,80,5,60.0,0.8821005151662621,-0.7528606729933672,-752.8606729933672,5632.753938088717,6385.614611082085,-150.57213459867344,1877.5846460295725,-3192.8073055410423,3.862634438016595,3.862634438016595,-0.10054514943292431,-0.4148727488388589,0.9853323741577077,99247.13932700663,3,2,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,12,26,18,-80,80,3,66.66666666666666,0.7415287923678873,-0.8817335961641075,-881.7335961641074,2529.6080547755846,3411.341650939692,-293.91119872136915,1264.8040273877923,-3411.341650939692,3.5675020117308174,3.5675020117308174,-1.0099669395131592,0.0,0.8433338126471595,99118.26640383589,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,12,26,20,-80,80,3,66.66666666666666,0.8626050583416319,-0.46870108710762,-468.70108710761997,2942.640563832072,3411.341650939692,-156.23369570254,1471.320281916036,-3411.341650939692,3.5675020117308174,3.5675020117308174,-0.16859557997091412,0.0,0.9725944008492221,99531.29891289238,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,12,26,22,-80,80,5,60.0,0.7994210186229236,-1.4374569869028055,-1437.4569869028055,5729.081486041541,7166.538472944347,-287.4913973805611,1909.6938286805137,-3583.2692364721734,7.1995364248902645,7.1995364248902645,-0.8126314245212147,-11.733763276955097,0.8870876438319197,98562.5430130972,3,2,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,12,31,18,-80,80,3,66.66666666666666,0.7415287923678873,-0.8817335961641075,-881.7335961641074,2529.6080547755846,3411.341650939692,-293.91119872136915,1264.8040273877923,-3411.341650939692,3.5675020117308174,3.5675020117308174,-1.0099669395131592,0.0,0.8433338126471595,99118.26640383589,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,12,31,20,-80,80,3,66.66666666666666,0.8626050583416319,-0.46870108710762,-468.70108710761997,2942.640563832072,3411.341650939692,-156.23369570254,1471.320281916036,-3411.341650939692,3.5675020117308174,3.5675020117308174,-0.16859557997091412,0.0,0.9725944008492221,99531.29891289238,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,16,21,18,-80,80,3,66.66666666666666,0.7415287923678873,-0.8817335961641075,-881.7335961641074,2529.6080547755846,3411.341650939692,-293.91119872136915,1264.8040273877923,-3411.341650939692,3.5675020117308174,3.5675020117308174,-1.0099669395131592,0.0,0.8433338126471595,99118.26640383589,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,16,21,20,-80,80,3,66.66666666666666,0.8626050583416319,-0.46870108710762,-468.70108710761997,2942.640563832072,3411.341650939692,-156.23369570254,1471.320281916036,-3411.341650939692,3.5675020117308174,3.5675020117308174,-0.16859557997091412,0.0,0.9725944008492221,99531.29891289238,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,16,21,22,-80,80,5,60.0,0.7994210186229236,-1.4374569869028055,-1437.4569869028055,5729.081486041541,7166.538472944347,-287.4913973805611,1909.6938286805137,-3583.2692364721734,7.1995364248902645,7.1995364248902645,-0.8126314245212147,-11.733763276955097,0.8870876438319197,98562.5430130972,3,2,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,16,26,18,-80,80,3,66.66666666666666,0.7415287923678873,-0.8817335961641075,-881.7335961641074,2529.6080547755846,3411.341650939692,-293.91119872136915,1264.8040273877923,-3411.341650939692,3.5675020117308174,3.5675020117308174,-1.0099669395131592,0.0,0.8433338126471595,99118.26640383589,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,16,26,20,-80,80,3,66.66666666666666,0.8626050583416319,-0.46870108710762,-468.70108710761997,2942.640563832072,3411.341650939692,-156.23369570254,1471.320281916036,-3411.341650939692,3.5675020117308174,3.5675020117308174,-0.16859557997091412,0.0,0.9725944008492221,99531.29891289238,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,16,31,18,-80,80,3,66.66666666666666,0.7415287923678873,-0.8817335961641075,-881.7335961641074,2529.6080547755846,3411.341650939692,-293.91119872136915,1264.8040273877923,-3411.341650939692,3.5675020117308174,3.5675020117308174,-1.0099669395131592,0.0,0.8433338126471595,99118.26640383589,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,12,16,31,20,-80,80,3,66.66666666666666,0.8626050583416319,-0.46870108710762,-468.70108710761997,2942.640563832072,3411.341650939692,-156.23369570254,1471.320281916036,-3411.341650939692,3.5675020117308174,3.5675020117308174,-0.16859557997091412,0.0,0.9725944008492221,99531.29891289238,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,8,21,18,-80,80,3,66.66666666666666,0.9304262319657955,-0.18709900541028765,-187.09900541028765,2502.1186508521205,2689.217656262408,-62.36633513676255,1251.0593254260602,-2689.217656262408,3.2374513716914364,3.2374513716914364,0.3909440818031118,0.0,1.0653796937488318,99812.90099458971,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,8,21,22,-80,80,5,60.0,0.8821005151662621,-0.7528606729933672,-752.8606729933672,5632.753938088717,6385.614611082085,-150.57213459867344,1877.5846460295725,-3192.8073055410423,3.862634438016595,3.862634438016595,-0.10054514943292431,-0.4148727488388589,0.9853323741577077,99247.13932700663,3,2,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,8,26,18,-80,80,3,66.66666666666666,0.9304262319657955,-0.18709900541028765,-187.09900541028765,2502.1186508521205,2689.217656262408,-62.36633513676255,1251.0593254260602,-2689.217656262408,3.2374513716914364,3.2374513716914364,0.3909440818031118,0.0,1.0653796937488318,99812.90099458971,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,8,26,22,-80,80,5,60.0,0.8821005151662621,-0.7528606729933672,-752.8606729933672,5632.753938088717,6385.614611082085,-150.57213459867344,1877.5846460295725,-3192.8073055410423,3.862634438016595,3.862634438016595,-0.10054514943292431,-0.4148727488388589,0.9853323741577077,99247.13932700663,3,2,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,8,31,18,-80,80,3,66.66666666666666,0.9304262319657955,-0.18709900541028765,-187.09900541028765,2502.1186508521205,2689.217656262408,-62.36633513676255,1251.0593254260602,-2689.217656262408,3.2374513716914364,3.2374513716914364,0.3909440818031118,0.0,1.0653796937488318,99812.90099458971,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,8,31,22,-80,80,5,60.0,0.8821005151662621,-0.7528606729933672,-752.8606729933672,5632.753938088717,6385.614611082085,-150.57213459867344,1877.5846460295725,-3192.8073055410423,3.862634438016595,3.862634438016595,-0.10054514943292431,-0.4148727488388589,0.9853323741577077,99247.13932700663,3,2,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,12,26,18,-80,80,3,66.66666666666666,0.7415287923678873,-0.8817335961641075,-881.7335961641074,2529.6080547755846,3411.341650939692,-293.91119872136915,1264.8040273877923,-3411.341650939692,3.5675020117308174,3.5675020117308174,-1.0099669395131592,0.0,0.8433338126471595,99118.26640383589,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,12,26,20,-80,80,3,66.66666666666666,0.8626050583416319,-0.46870108710762,-468.70108710761997,2942.640563832072,3411.341650939692,-156.23369570254,1471.320281916036,-3411.341650939692,3.5675020117308174,3.5675020117308174,-0.16859557997091412,0.0,0.9725944008492221,99531.29891289238,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,12,26,22,-80,80,5,60.0,0.7994210186229236,-1.4374569869028055,-1437.4569869028055,5729.081486041541,7166.538472944347,-287.4913973805611,1909.6938286805137,-3583.2692364721734,7.1995364248902645,7.1995364248902645,-0.8126314245212147,-11.733763276955097,0.8870876438319197,98562.5430130972,3,2,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,12,31,18,-80,80,3,66.66666666666666,0.7415287923678873,-0.8817335961641075,-881.7335961641074,2529.6080547755846,3411.341650939692,-293.91119872136915,1264.8040273877923,-3411.341650939692,3.5675020117308174,3.5675020117308174,-1.0099669395131592,0.0,0.8433338126471595,99118.26640383589,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,12,31,20,-80,80,3,66.66666666666666,0.8626050583416319,-0.46870108710762,-468.70108710761997,2942.640563832072,3411.341650939692,-156.23369570254,1471.320281916036,-3411.341650939692,3.5675020117308174,3.5675020117308174,-0.16859557997091412,0.0,0.9725944008492221,99531.29891289238,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,16,21,18,-80,80,3,66.66666666666666,0.7415287923678873,-0.8817335961641075,-881.7335961641074,2529.6080547755846,3411.341650939692,-293.91119872136915,1264.8040273877923,-3411.341650939692,3.5675020117308174,3.5675020117308174,-1.0099669395131592,0.0,0.8433338126471595,99118.26640383589,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,16,21,20,-80,80,3,66.66666666666666,0.8626050583416319,-0.46870108710762,-468.70108710761997,2942.640563832072,3411.341650939692,-156.23369570254,1471.320281916036,-3411.341650939692,3.5675020117308174,3.5675020117308174,-0.16859557997091412,0.0,0.9725944008492221,99531.29891289238,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,16,21,22,-80,80,5,60.0,0.7994210186229236,-1.4374569869028055,-1437.4569869028055,5729.081486041541,7166.538472944347,-287.4913973805611,1909.6938286805137,-3583.2692364721734,7.1995364248902645,7.1995364248902645,-0.8126314245212147,-11.733763276955097,0.8870876438319197,98562.5430130972,3,2,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,16,26,18,-80,80,3,66.66666666666666,0.7415287923678873,-0.8817335961641075,-881.7335961641074,2529.6080547755846,3411.341650939692,-293.91119872136915,1264.8040273877923,-3411.341650939692,3.5675020117308174,3.5675020117308174,-1.0099669395131592,0.0,0.8433338126471595,99118.26640383589,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,16,26,20,-80,80,3,66.66666666666666,0.8626050583416319,-0.46870108710762,-468.70108710761997,2942.640563832072,3411.341650939692,-156.23369570254,1471.320281916036,-3411.341650939692,3.5675020117308174,3.5675020117308174,-0.16859557997091412,0.0,0.9725944008492221,99531.29891289238,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,16,31,18,-80,80,3,66.66666666666666,0.7415287923678873,-0.8817335961641075,-881.7335961641074,2529.6080547755846,3411.341650939692,-293.91119872136915,1264.8040273877923,-3411.341650939692,3.5675020117308174,3.5675020117308174,-1.0099669395131592,0.0,0.8433338126471595,99118.26640383589,2,1,red,red,red,green,green,red,red
momentum_combo,1.5000000000000002,14,16,31,20,-80,80,3,66.66666666666666,0.8626050583416319,-0.46870108710762,-468.70108710761997,2942.640563832072,3411.341650939692,-156.23369570254,1471.320281916036,-3411.341650939692,3.5675020117308174,3.5675020117308174,-0.16859557997091412,0.0,0.9725944008492221,99531.29891289238,2,1,red,red,red,green,green,red,red
momentum_combo,1.35,12,8,21,20,-80,100,4,50.0,0.9255290382338398,-0.46887189143108843,-468.87189143108844,5827.164581192323,6296.036472623411,-117.21797285777211,2913.5822905961613,-3148.0182363117056,5.7667928324507916,5.7667928324507916,0.16735060318380005,0.9442984097522893,1.0267081716916486,99531.12810856891,2,2,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,8,21,20,-80,120,4,50.0,0.9255290382338398,-0.46887189143108843,-468.87189143108844,5827.164581192323,6296.036472623411,-117.21797285777211,2913.5822905961613,-3148.0182363117056,5.7667928324507916,5.7667928324507916,0.16735060318380005,0.9442984097522893,1.0267081716916486,99531.12810856891,2,2,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,8,21,22,-80,100,5,40.0,0.3095778337270369,-11.536513749935185,-11536.513749935184,5172.848019562443,16709.361769497627,-2307.302749987037,2586.4240097812217,-5569.787256499209,16.347984979354553,16.347984979354553,-5.75612650909184,-7.471947916145491,0.3677834466156082,88463.48625006482,2,3,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,8,21,22,-80,120,5,40.0,0.4806761323505695,-8.730482785608794,-8730.482785608794,8080.766089057419,16811.248874666213,-1746.096557121759,4040.3830445287094,-5603.749624888737,14.102656435123013,14.102656435123013,-3.669924264974993,-5.25722329595934,0.555175754723659,91269.5172143912,2,3,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,8,26,20,-80,100,4,50.0,0.9255290382338398,-0.46887189143108843,-468.87189143108844,5827.164581192323,6296.036472623411,-117.21797285777211,2913.5822905961613,-3148.0182363117056,5.7667928324507916,5.7667928324507916,0.16735060318380005,0.9442984097522893,1.0267081716916486,99531.12810856891,2,2,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,8,26,20,-80,120,4,50.0,0.9255290382338398,-0.46887189143108843,-468.87189143108844,5827.164581192323,6296.036472623411,-117.21797285777211,2913.5822905961613,-3148.0182363117056,5.7667928324507916,5.7667928324507916,0.16735060318380005,0.9442984097522893,1.0267081716916486,99531.12810856891,2,2,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,8,26,22,-80,100,5,40.0,0.3095778337270369,-11.536513749935185,-11536.513749935184,5172.848019562443,16709.361769497627,-2307.302749987037,2586.4240097812217,-5569.787256499209,16.347984979354553,16.347984979354553,-5.75612650909184,-7.471947916145491,0.3677834466156082,88463.48625006482,2,3,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,8,26,22,-80,120,5,40.0,0.4806761323505695,-8.730482785608794,-8730.482785608794,8080.766089057419,16811.248874666213,-1746.096557121759,4040.3830445287094,-5603.749624888737,14.102656435123013,14.102656435123013,-3.669924264974993,-5.25722329595934,0.555175754723659,91269.5172143912,2,3,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,8,31,20,-80,100,4,50.0,0.9255290382338398,-0.46887189143108843,-468.87189143108844,5827.164581192323,6296.036472623411,-117.21797285777211,2913.5822905961613,-3148.0182363117056,5.7667928324507916,5.7667928324507916,0.16735060318380005,0.9442984097522893,1.0267081716916486,99531.12810856891,2,2,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,8,31,20,-80,120,4,50.0,0.9255290382338398,-0.46887189143108843,-468.87189143108844,5827.164581192323,6296.036472623411,-117.21797285777211,2913.5822905961613,-3148.0182363117056,5.7667928324507916,5.7667928324507916,0.16735060318380005,0.9442984097522893,1.0267081716916486,99531.12810856891,2,2,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,8,31,22,-80,100,5,40.0,0.3095778337270369,-11.536513749935185,-11536.513749935184,5172.848019562443,16709.361769497627,-2307.302749987037,2586.4240097812217,-5569.787256499209,16.347984979354553,16.347984979354553,-5.75612650909184,-7.471947916145491,0.3677834466156082,88463.48625006482,2,3,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,8,31,22,-80,120,5,40.0,0.4806761323505695,-8.730482785608794,-8730.482785608794,8080.766089057419,16811.248874666213,-1746.096557121759,4040.3830445287094,-5603.749624888737,14.102656435123013,14.102656435123013,-3.669924264974993,-5.25722329595934,0.555175754723659,91269.5172143912,2,3,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,12,21,18,-100,80,2,50.0,0.38035988507793506,-2.1138041326266976,-2113.8041326266975,1297.5375183129945,3411.341650939692,-1056.9020663133488,1297.5375183129945,-3411.341650939692,3.5675020117308174,3.5675020117308174,-4.504971325504538,0.0,0.4272107424208114,97886.1958673733,1,1,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,12,21,18,-100,100,2,50.0,0.38035988507793506,-2.1138041326266976,-2113.8041326266975,1297.5375183129945,3411.341650939692,-1056.9020663133488,1297.5375183129945,-3411.341650939692,3.5675020117308174,3.5675020117308174,-4.504971325504538,0.0,0.4272107424208114,97886.1958673733,1,1,red,red,red,yellow,green,red,red
momentum_combo,1.35,12,12,21,18,-100,120,2,50.0,0.38035988507793506,-2.1138041326266976,-2113.8041326266975,1297.5375183129945,3411.341650939692,-1056.9020663133488,1297.5375183129945,-3411.341650939692,3.5675020117308174,3.5675020117308174,-4.504971325504538,0.0,0.4272107424208114,97886.1958673733,1,1,red,red,red,yellow,green,red,red
